TransactionID,CustomerID,LocationNormalized,CustAccountBalance,TransactionAmount (INR),spend_balance_ratio
T339928,C6840880,GURGAON,22.66,1668.0,73.6098852603707
T624536,C1114115,NEW DELHI,2.69,198.0,73.60594795539033
T151536,C3697363,AURANGABAD,33.45,2462.0,73.60239162929746
T296056,C4920656,ANDHERI EAST MUMBAI,61.14,4500.0,73.60157016683023
T557705,C5833915,NEW DELHI,4.62,340.0,73.5930735930736
T297952,C5810463,MUMBAI,14.88,1095.0,73.58870967741935
T390055,C6670033,VISAKHAPATNAM,0.53,39.0,73.58490566037736
T984150,C1034882,MUMBAI,2.99,220.0,73.57859531772574
T971332,C3213224,DEHRADUN,333.69,24543.0,73.55030117773983
T228456,C1837665,JAMSHEDPUR,15.51,1140.0,73.5009671179884
T463249,C6413257,MAHABUB NAGAR,7.21,529.8,73.48127600554784
T36221,C7431082,HYDERABAD,340.3,25000.0,73.46459006758742
T772809,C6955988,ARWAL,204.2,15000.0,73.45739471106758
T864269,C4754066,UJJAIN,2.75,202.0,73.45454545454545
T548028,C9094362,GURGAON,29.96,2200.0,73.43124165554072
T469624,C7925947,HYDERABAD,7.56,555.0,73.41269841269842
T685551,C7342885,MUKTSAR,2.33,171.0,73.39055793991416
T630524,C2641127,HASSAN,7.02,515.0,73.36182336182337
T727908,C4339244,HAPUR,2.44,179.0,73.36065573770492
T951423,C8823192,TIRUCHIRAPPALLI,170.89,12536.0,73.35713031774827
T722460,C6637170,RAMGARH,45.49,3336.0,73.33479885689162
T80732,C1221111,MUMBAI,13.5,990.0,73.33333333333333
T907402,C1227122,PATHANKOT [PB],0.75,55.0,73.33333333333333
T480457,C8414326,DEHRADUN,5.81,426.0,73.32185886402755
T137695,C8623391,AHMEDABAD,14.73,1080.0,73.31975560081466
T974915,C2736943,AZAMGARH,341.06,25000.0,73.30088547469653
T118091,C5912069,MUMBAI,4.98,365.0,73.29317269076304
T412908,C7520084,PATNA,47.26,3462.0,73.25433770630555
T505841,C6520512,VILLUPURAM,6.73,493.0,73.25408618127786
T1007493,C6733090,NEW DELHI,46.37,3396.75,73.25318093594997
T703005,C7212230,KOLKATA,9.01,660.0,73.25194228634851
T174698,C1628872,VISAKHAPATNAM,5.19,380.0,73.21772639691714
T696467,C6921176,BANGALORE,3.88,284.0,73.19587628865979
T187202,C5942658,BANGALORE,4.1,300.0,73.17073170731707
T331656,C8332618,BANGALORE,0.41,30.0,73.17073170731707
T151313,C2631338,MUMBAI,7.86,575.0,73.15521628498728
T721144,C4320123,BIJNOR,8.34,610.0,73.14148681055156
T297286,C7315251,TIRUPPUR,5.36,392.0,73.13432835820895
T975654,C2225459,BANGALORE,27.23,1991.0,73.11788468600808
T714606,C1033666,BADLAPUR,23.51,1719.0,73.11782220331773
T6928,C5628263,DELHI,3.42,250.0,73.09941520467837
T513408,C3510650,NAVSARI,42.0,3070.0,73.0952380952381
T640011,C7333573,CHENNAI,6.13,448.0,73.08319738988581
T29771,C8722654,GURGAON,0.78,57.0,73.07692307692308
T142160,C8730483,THANE,211.76,15474.3,73.0747072157159
T429768,C5980186,CHAMBA,4.79,350.0,73.06889352818372
T1006407,C5529861,DELHI,6.98,510.0,73.06590257879655
T658158,C5632449,FARIDABAD,0.89,65.0,73.03370786516854
T772782,C1532446,FARIDABAD,0.89,65.0,73.03370786516854
T549146,C1187490,DELHI,4.15,303.0,73.01204819277108
T209016,C7017487,GHAZIABAD,3.37,246.0,72.99703264094956
T396013,C8061917,SHAHJAHANPUR,298.65,21800.0,72.99514481834925
T994248,C8314832,MUMBAI,6.85,500.0,72.99270072992701
T91906,C4734786,RANGA REDDY,4.11,300.0,72.992700729927
T890101,C4715465,PUNE,0.74,54.0,72.97297297297297
T985352,C7110012,SURAT,2.44,178.0,72.95081967213115
T453082,C7736248,DELHI,3.88,283.0,72.93814432989691
T284509,C1113866,LUCKNOW,66.93,4881.26,72.93082324816973
T201177,C4232341,MUMBAI,25.33,1847.0,72.91748914330833
T294313,C4033872,NOIDA,3.36,245.0,72.91666666666667
T821725,C6242580,VIZIANAGARAM,19.6,1429.0,72.90816326530611
T574740,C5433886,KOLKATA,82.34,6000.0,72.86859363614282
T966496,C3116112,MUMBAI,11.12,810.0,72.84172661870504
T861004,C4623041,NOIDA,16.38,1193.0,72.83272283272284
T751710,C1226415,BHUJ,62.85,4576.85,72.82179793158313
T189151,C7641848,BALKUM THANE THANE,3.09,225.0,72.81553398058253
T190227,C8141824,BALKUM THANE THANE,3.09,225.0,72.81553398058253
T300599,C8641869,BALKUM THANE THANE,3.09,225.0,72.81553398058253
T312959,C7326739,HYDERABAD,204.38,14879.0,72.80066542714552
T1019004,C1342386,NOIDA,4.99,363.0,72.74549098196393
T151570,C7172277,MUMBAI,0.55,40.0,72.72727272727272
T777890,C5675115,NEW DELHI,1.1,80.0,72.72727272727272
T858607,C2832583,MUMBAI,4.41,320.7,72.72108843537414
T255488,C3241254,POLE I HYDERABAD,26.13,1900.0,72.71335629544585
T161992,C5130815,ALWAR,6.51,473.0,72.65745007680492
T379818,C2039523,DELHI,2.61,189.6,72.64367816091954
T299257,C1050072,KULATHOOR,4.82,350.0,72.61410788381743
T1045169,C4516041,PUNE,5.51,400.0,72.59528130671507
T201931,C7913930,PUNE,67.99,4935.3,72.5886159729372
T791211,C5519592,MUMBAI,4.3,312.0,72.55813953488372
T304321,C6440458,CHANNAPATNA,2.04,148.0,72.54901960784314
T492264,C5111821,PATNA,27.57,2000.0,72.54261878853826
T256783,C5934781,HATHRAS,11.03,800.0,72.52946509519492
T304892,C8934711,HATHRAS,11.03,800.0,72.52946509519492
T973367,C7816363,ERODE,31.72,2299.7,72.5
T735781,C3126131,DURGAPUR,89.26,6470.0,72.48487564418552
T16990,C7434915,BANGALORE,2.18,158.0,72.47706422018348
T146147,C7333033,JAIPUR,0.69,50.0,72.46376811594203
T146806,C5833037,JAIPUR,0.69,50.0,72.46376811594203
T161811,C6121584,DELHI,1.38,100.0,72.46376811594203
T457313,C4442824,PEDAGANTYADA BHPV VISAKHAPATNAM,2.76,200.0,72.46376811594203
T470008,C6428585,MAHABUBNAGAR,0.69,50.0,72.46376811594203
T741859,C3839471,BANGALORE,3.45,250.0,72.46376811594203
T74629,C8121551,DELHI,1.38,100.0,72.46376811594203
T844716,C6812725,RANGA REDDY,30.37,2200.0,72.4399078037537
T495477,C4032567,NEW DELHI,27.61,2000.0,72.43752263672583
T806306,C5132556,NEW DELHI,27.61,2000.0,72.43752263672583
T434057,C6211088,NOIDA,3.41,247.0,72.43401759530792
T561299,C6521581,NAVI MUMBAI,5.8,420.0,72.41379310344828
T978589,C2320622,ALIGARH,41.91,3034.5,72.4051539012169
T980151,C6220619,ALIGARH,41.91,3034.5,72.4051539012169
T980748,C4020664,ALIGARH,41.91,3034.5,72.4051539012169
T981184,C7720636,ALIGARH,41.91,3034.5,72.4051539012169
T983885,C2520688,ALIGARH,41.91,3034.5,72.4051539012169
T471739,C1711838,THANE,7.68,556.0,72.39583333333334
T1044651,C6618152,DELHI,13.82,1000.0,72.3589001447178
T1044652,C6318129,DELHI,13.82,1000.0,72.3589001447178
T182796,C6442738,VALSAD,0.57,41.23,72.33333333333333
T167454,C2131026,NEW DELHI,6.9,499.0,72.31884057971014
T117710,C6755432,PATHANKOT,9.68,700.0,72.31404958677686
T1045509,C1814547,CHENNAI,276.58,20000.0,72.31180851833105
T1020123,C8134912,DELHI,9.35,676.0,72.29946524064171
T801453,C5261923,ERNAKULAM,37.21,2690.0,72.29239451760279
T128899,C8696481,JAIPUR,0.83,60.0,72.28915662650603
T365454,C5842631,BARDDHAMAN,3.32,240.0,72.28915662650603
T44821,C8696412,JAIPUR,0.83,60.0,72.28915662650603
T45802,C5196454,JAIPUR,0.83,60.0,72.28915662650603
T316471,C4072588,BANGALORE,47.63,3442.0,72.26537896283854
T642141,C3729487,TARAPUR APP THANE THANE,4.57,330.0,72.21006564551422
T734515,C1273555,GURGAON,5.54,400.0,72.20216606498195
T737416,C1473521,GURGAON,5.54,400.0,72.20216606498195
T461438,C4680476,CHANDIGARH,138.54,9999.0,72.17410134257254
T139776,C7641838,BALKUM THANE THANE,3.09,223.0,72.16828478964402
T936803,C4041683,GURGAON,47.11,3399.0,72.15028656336234
T216059,C5718355,NAYA NANGAL,14.54,1049.0,72.14580467675378
T706296,C7729414,KATTUNGA,11.09,800.0,72.1370604147881
T308887,C8721821,HYDERABAD,37.43,2700.0,72.13465134918515
T230408,C2921438,NOIDA,5.55,400.0,72.07207207207207
T85769,C5739732,VISAKHAPATNAM,26.59,1916.0,72.05716434749905
T347384,C1925018,HOWRAH,0.93,67.0,72.04301075268816
T262190,C4219547,CHENNAI,5.15,371.0,72.03883495145631
T120761,C6634689,YAMUNANAGAR,7.08,510.0,72.03389830508475
T439721,C5034680,YAMUNANAGAR,7.08,510.0,72.03389830508475
T992475,C6034664,YAMUNANAGAR,7.08,510.0,72.03389830508475
T192830,C1027815,BANGALORE,7.24,521.0,71.96132596685082
T544065,C7221768,GURGAON,2.15,154.7,71.95348837209302
T212195,C4240390,GUWAHATI,34.62,2491.0,71.9526285384171
T890213,C5127265,K V RANGAREDDY,8.52,613.0,71.94835680751174
T518233,C7677647,JAIPUR,8.34,600.0,71.94244604316548
T506882,C5233934,GANDHINAGAR,6.95,500.0,71.94244604316546
T296017,C6632714,KOLKATA,8.79,632.37,71.94197952218431
T31496,C8933837,THANE,26.63,1915.11,71.91550882463387
T401154,C2122664,PATAUDI,16.69,1200.0,71.8993409227082
T431641,C3113738,GREATER NOIDA,48.68,3500.0,71.89811010682006
T530854,C1612755,BANGALORE,1.53,110.0,71.89542483660131
T30205,C1525567,MUMBAI,5.54,398.0,71.84115523465704
T681489,C3935920,GOREGAON EAST MUMBAI,69.62,5000.0,71.81844297615628
T731084,C7934488,ZIRAKPUR,0.78,56.0,71.7948717948718
T933557,C4723078,REWARI,11.13,799.0,71.78796046720575
T735662,C4641468,NOIDA,139.3,10000.0,71.78750897343862
T783884,C4037430,MYSORE,69.66,5000.0,71.7772035601493
T883345,C9027239,ALLAHABAD,37.47,2689.0,71.76407792900987
T870782,C1121589,KANPUR,28.57,2050.0,71.75358767938397
T540023,C5435627,BANGALORE,16.03,1150.0,71.74048658764815
T891422,C5012669,GURAGAON,33.44,2399.0,71.74043062200957
T649211,C1919551,NDAHALLI BANGALORE SOUTH BANGALORE,30.21,2167.0,71.73121482952665
T867403,C6930117,NEAR JAIPUR GOLDEN HOSPITAL DELHI,16.59,1190.0,71.72995780590718
T416571,C5217180,BHOPAL,1.46,104.7,71.7123287671233
T635770,C7220585,KHANNA,227.2,16290.0,71.69894366197184
T603819,C6929759,GURGAON,5.44,390.0,71.69117647058823
T831193,C7442182,CHENNAI,27.9,2000.0,71.68458781362007
T955654,C5232789,KOLKATA,8.79,630.0,71.67235494880546
T97450,C8140772,GAYA,9.56,685.0,71.65271966527196
T579796,C9080350,CUTTACK,63.09,4520.0,71.64368362656522
T444420,C2763115,ANDHERI (E) MUMBAI,19.96,1430.0,71.64328657314628
T865425,C5854060,UJJAIN,2.75,197.0,71.63636363636364
T37601,C3429817,DELHI,6.98,500.0,71.63323782234957
T138781,C6113316,CUDDALORE,14.55,1042.0,71.61512027491409
T626234,C8225514,BHIWANDI,52.76,3778.0,71.60727824109173
T55005,C5541953,BAMBOLIM,53.41,3824.0,71.59707919865194
T110348,C2781458,NORTH  24 PARGANAS,5.59,400.0,71.55635062611807
T290014,C5581463,NORTH  24 PARGANAS,5.59,400.0,71.55635062611807
T3542,C3642332,BANGALORE,8.39,600.0,71.51370679380214
T440159,C8346321,CHENNAI,307.69,22000.0,71.50053625402191
T855817,C3810782,KOLKATA,39.72,2840.0,71.50050352467271
T734182,C8227516,BANGALORE,92.43,6607.0,71.48112084820946
T804034,C3142829,THANE,48.97,3500.0,71.47232999795793
T86198,C6314565,KOLKATA,16.37,1170.0,71.47220525351251
T174786,C2013786,ALAPPUZHA,26.55,1897.0,71.45009416195856
T438410,C1615566,NEW DELHI,295.22,21093.22,71.44915656120858
T1029675,C4837568,DELHI,0.35,25.0,71.42857142857143
T582218,C9079669,GANJAM,1.68,120.0,71.42857142857143
T616441,C3632547,MUMBAI,4.41,315.0,71.42857142857143
T848832,C4247468,COLLEGE VISAKHAPATNAM,21.0,1500.0,71.42857142857143
T436252,C6733153,BARDHAMAN,0.28,20.0,71.42857142857142
T442295,C1147544,BATHINDA,0.56,40.0,71.42857142857142
T658813,C4112950,CHAMPHAI,0.14,10.0,71.42857142857142
T659785,C2912973,CHAMPHAI,0.14,10.0,71.42857142857142
T674368,C7212948,CHAMPHAI,0.14,10.0,71.42857142857142
T694516,C1312918,CHAMPHAI,0.14,10.0,71.42857142857142
T698159,C6512961,CHAMPHAI,0.14,10.0,71.42857142857142
T357838,C2642183,KOLKATA,83.89,5991.0,71.41494814638217
T905420,C5431970,NOIDA,28.0,1999.0,71.39285714285714
T160707,C5537623,CUMBALLA HILL MUMBAI,8.55,610.0,71.34502923976608
T6445,C6111680,AMBIKAPUR,7.08,505.0,71.32768361581921
T434323,C8962559,THANE,14.02,1000.0,71.32667617689016
T815259,C5462561,THANE,14.02,1000.0,71.32667617689016
T510275,C6139420,OFFICE HYDERABAD,42.09,3000.0,71.27583749109051
T630253,C8623231,PUNE,4.21,300.0,71.25890736342043
T514185,C2833223,JOGESHWARI W MUMBAI,70.17,5000.0,71.25552230297848
T702821,C1612280,KOLKATA,9.01,642.0,71.25416204217537
T555004,C9028275,K V RANGAREDDY,160.7,11450.0,71.25077784691973
T589423,C7928267,K V RANGAREDDY,160.7,11450.0,71.25077784691973
T113262,C2324390,PUNE,7.02,500.0,71.22507122507123
T297743,C1524384,PUNE,7.02,500.0,71.22507122507123
T57029,C6541476,GWALIOR,7.02,500.0,71.22507122507123
T634675,C7641150,HASSAN,7.02,500.0,71.22507122507123
T688660,C2524368,PUNE,7.02,500.0,71.22507122507123
T703802,C2724321,PUNE,7.02,500.0,71.22507122507123
T888075,C3524345,PUNE,7.02,500.0,71.22507122507123
T971400,C7524332,PUNE,7.02,500.0,71.22507122507123
T134078,C1676415,KURNOOL,4.1,292.0,71.21951219512195
T78668,C7942789,TRIPURA,21.05,1499.0,71.21140142517814
T441641,C2885189,NEW DELHI,121.63,8660.0,71.19953958727288
T612606,C2450255,MUMBAI,13.99,996.0,71.19370979270907
T115845,C5333921,BATHINDA,24.47,1741.31,71.16101348590111
T291175,C1927186,VISAKHAPATNAM,224.86,16000.0,71.15538557324557
T930320,C1227674,THANE,28.11,2000.0,71.14905727499111
T427993,C4841152,VASHI NAVI MUMBAI,7.03,500.0,71.12375533428165
T733759,C8417353,BHOPAL,21.09,1500.0,71.12375533428165
T85729,C8440787,GURGAON,48.3,3435.0,71.11801242236025
T269287,C5215176,PUNE,25.1,1785.0,71.11553784860557
T282955,C8815171,PUNE,25.1,1785.0,71.11553784860557
T471127,C2810777,PUNE,0.45,32.0,71.11111111111111
T14337,C3755756,NEW DELHI,9.23,656.0,71.07258938244854
T733078,C2938281,UDAIPUR,13.77,978.5,71.06027596223674
T670288,C2640213,PATIALA,5.35,380.0,71.02803738317758
T268157,C4032652,DELHI,43.22,3069.37,71.01735307727904
T147126,C4437154,NASHIK,0.69,49.0,71.01449275362319
T899478,C2937116,NASHIK,0.69,49.0,71.01449275362319
T997828,C8537834,SAS NAGAR,12.68,900.0,70.97791798107255
T665115,C1110828,NEW DELHI,1.55,110.0,70.96774193548387
T1004686,C7329627,SAHIBABAD,12.7,901.0,70.94488188976378
T691790,C2931635,AMRITSAR,63.8,4525.35,70.93025078369907
T228977,C2710466,MARG LOWER PAREL MUMBAI,9.7,688.0,70.9278350515464
T281755,C6434520,DINDIGUL,1.41,100.0,70.92198581560284
T399509,C4134592,DINDIGUL,1.41,100.0,70.92198581560284
T400340,C2234588,DINDIGUL,1.41,100.0,70.92198581560284
T599045,C5327318,DOMBIVLI,2.82,200.0,70.92198581560284
T601814,C3723967,COIMBATORE,1.41,100.0,70.92198581560284
T708836,C5622721,MUMBAI,135.44,9605.0,70.91701122268164
T329480,C7129838,DELHI,6.98,495.0,70.91690544412607
T70932,C3724647,GANGTOK,47.48,3367.0,70.91406908171862
T825873,C4525447,NAVI MUMBAI,11.17,791.8,70.88630259623993
T508495,C5724670,RAIGARH,2.54,180.0,70.86614173228347
T920298,C1742921,ANANTAPUR,10.53,746.0,70.84520417853751
T542760,C2925964,MUMBAI,29.65,2100.0,70.82630691399663
T539483,C6039549,BHIWADI,14.12,1000.0,70.8215297450425
T176346,C5114451,MUMBAI,21.19,1500.0,70.78810759792354
T770203,C6232477,FARIDABAD,0.89,63.0,70.78651685393258
T247359,C2713042,ALWAR,14.13,1000.0,70.77140835102618
T50553,C6237685,DELHI,70.66,5000.0,70.76139258420606
T33310,C1888527,MUMBAI,5.3,375.0,70.75471698113208
T27985,C6244546,HYDERABAD,3.38,239.0,70.71005917159763
T700414,C6462649,JALANDHAR,35.36,2500.0,70.70135746606336
T283376,C2217374,MANGALORE,4.23,299.0,70.68557919621749
T782395,C8118887,NAVI MUMBAI,1.91,135.0,70.68062827225131
T688762,C1939652,BANGALORE,16.54,1169.0,70.67714631197099
T918245,C7142849,EAST MUMBAI,5.66,400.0,70.6713780918728
T228877,C5538023,LAKHIMPUR,11.18,790.0,70.6618962432916
T820414,C5515392,NAGPUR,12.81,905.0,70.64793130366901
T101326,C2723454,MUMBAI,56.56,3995.0,70.63295615275813
T95988,C8923485,MUMBAI,56.56,3995.0,70.63295615275813
T99868,C7723460,MUMBAI,56.56,3995.0,70.63295615275813
T527709,C5914137,NEW DELHI,2.69,190.0,70.63197026022306
T513644,C7934670,YAMUNANAGAR,7.08,500.0,70.62146892655367
T99826,C1622681,DELHI,15.58,1100.0,70.60333761232349
T147965,C4832324,NOIDA,1.53,108.0,70.58823529411765
T375959,C5332348,NOIDA,1.53,108.0,70.58823529411765
T564655,C3890722,BOISAR,899.74,63500.0,70.5759441616467
T1005686,C2879512,GHAZIABAD,9.92,700.0,70.56451612903226
T635928,C6135235,PALACE SILCHAR,141.78,10000.0,70.53180984624065
T82607,C2229445,BANGALORE,29.33,2068.0,70.50801227412207
T50885,C6733518,CHENNAI,6.13,432.0,70.47308319738988
T188825,C9022015,NOIDA,117.74,8297.0,70.46882962459657
T192466,C5122090,NOIDA,117.74,8297.0,70.46882962459657
T194402,C5522013,NOIDA,117.74,8297.0,70.46882962459657
T1014703,C3132286,MOHALI,67.46,4753.81,70.46857396975987
T772848,C5035543,SIRSA,22.71,1600.0,70.45354469396742
T1004841,C7726491,HYDERABAD,1.42,100.0,70.42253521126761
T1015146,C4126431,HYDERABAD,1.42,100.0,70.42253521126761
T1015614,C4126457,HYDERABAD,1.42,100.0,70.42253521126761
T1020304,C4426414,HYDERABAD,1.42,100.0,70.42253521126761
T1024034,C2426432,HYDERABAD,1.42,100.0,70.42253521126761
T1031227,C7242820,KANGRA,14.2,1000.0,70.42253521126761
T1036411,C1226421,HYDERABAD,1.42,100.0,70.42253521126761
T234202,C5514217,NEW DELHI,0.71,50.0,70.42253521126761
T266201,C5226433,HYDERABAD,1.42,100.0,70.42253521126761
T324347,C7726425,HYDERABAD,1.42,100.0,70.42253521126761
T327339,C7026481,HYDERABAD,1.42,100.0,70.42253521126761
T350770,C7426439,HYDERABAD,1.42,100.0,70.42253521126761
T516370,C8142828,KANGRA,14.2,1000.0,70.42253521126761
T734745,C1526488,HYDERABAD,1.42,100.0,70.42253521126761
T754460,C7626440,HYDERABAD,1.42,100.0,70.42253521126761
T776965,C7926435,HYDERABAD,1.42,100.0,70.42253521126761
T805968,C8526448,HYDERABAD,1.42,100.0,70.42253521126761
T833535,C2426473,HYDERABAD,1.42,100.0,70.42253521126761
T834079,C7221342,LUDHIANA,0.71,50.0,70.42253521126761
T853301,C5726455,HYDERABAD,1.42,100.0,70.42253521126761
T854040,C5426462,HYDERABAD,1.42,100.0,70.42253521126761
T911426,C4042865,KANGRA,14.2,1000.0,70.42253521126761
T932700,C8626419,HYDERABAD,1.42,100.0,70.42253521126761
T953554,C6126482,HYDERABAD,1.42,100.0,70.42253521126761
T1017699,C6621824,BIKANER,49.25,3468.0,70.41624365482234
T598572,C7662647,JALANDHAR,35.36,2489.0,70.39027149321267
T120551,C1738147,DELHI,3.85,271.0,70.38961038961038
T239516,C7816129,DELHI,15.63,1100.0,70.37747920665387
T381595,C2636054,SRIPERUMBUDUR,14.21,1000.0,70.37297677691765
T461061,C8431523,JHAJJAR,41.07,2890.0,70.36766496225955
T896217,C4719012,JP NGR 3RD PHASE BANGALORE,18.08,1271.94,70.35066371681417
T310498,C4725970,THANE,16.29,1146.0,70.3499079189687
T738409,C2335039,NASHIK,19.55,1375.0,70.33248081841433
T216695,C1238292,VISAKHAPATNAM,14.22,1000.0,70.32348804500702
T830397,C7419914,GURGAON,28.43,1999.0,70.31304959549772
T165203,C6571178,BHAYANDAR ROAD THANE,44.78,3148.5,70.3104064314426
T202148,C6922241,MUMBAI,6.97,490.0,70.3012912482066
T654857,C4830960,WARANGAL,11.78,828.0,70.2886247877759
T74246,C7634226,NEW DELHI,52.64,3699.13,70.272226443769
T520374,C5312875,DHANBAD,42.71,3000.0,70.24116132053383
T436320,C5235726,NAVI MUMBAI,36.17,2540.0,70.22394249377938
T446785,C6932146,BARNALA,9.26,650.0,70.19438444924407
T915594,C3639259,WEST GODAVARI,2.85,200.0,70.17543859649122
T678962,C4213545,KURNOOL,1.34,94.0,70.14925373134328
T297141,C3825272,NEW DELHI,4.42,310.0,70.13574660633485
T401580,C6517492,GUWAHATI,17.83,1250.0,70.10656197420079
T57733,C1940423,DELHI,16.89,1184.0,70.10065127294257
T708512,C2114831,KOLKATA,77.21,5410.0,70.06864395803653
T998948,C3937978,DELHI,23.98,1680.0,70.05838198498749
T170419,C3711860,VASHI  NAVI MUMBAI,2.88,201.7,70.03472222222221
T824457,C3130568,II STAGE BANGALORE SOUTH BANGALORE,71.4,5000.0,70.02801120448179
T127432,C4536491,THOMAS TOWN BANGALORE,19.05,1334.0,70.0262467191601
T895607,C6310215,BHILAI,142.81,10000.0,70.02310762551642
T308351,C7540727,MUMBAI,9.0,630.0,70.0
T472535,C5529934,THANE WEST,1.0,70.0,70.0
T479197,C5429921,THANE WEST,1.0,70.0,70.0
T587242,C5129984,THANE WEST,1.0,70.0,70.0
T99364,C8719922,GURGAON,28.43,1990.0,69.99648258881463
T455935,C5018378,BAREILLY,44.29,3100.0,69.9932264619553
T98410,C2431345,GUWAHATI,92.87,6500.0,69.99030903413373
T687054,C4034071,VAPI PARDI VALSAD,69.41,4858.0,69.98991499783894
T727962,C6566729,NEW DELHI,98.98,6927.22,69.98605778945242
T1010049,C2632531,NOIDA,46.47,3252.0,69.98063266623629
T600984,C4292836,NEW DELHI,77.28,5406.0,69.95341614906832
T552117,C4629391,MUMBAI,3.86,270.0,69.94818652849742
T196349,C7528753,MUMBAI,34.32,2400.0,69.93006993006993
T510488,C4634749,MUMBAI,5.72,400.0,69.93006993006993
T722462,C8714073,KARIMNAGAR,7.15,500.0,69.93006993006993
T106917,C1316327,ERODE,31.72,2218.0,69.92433795712485
T377166,C2625974,MUMBAI,29.65,2073.0,69.91568296795953
T572173,C8014023,FARIDABAD,15.57,1088.55,69.91329479768785
T46159,C7039072,SIVASAGAR,5.15,360.0,69.90291262135922
T722891,C3614172,NEW DELHI,2.69,188.0,69.88847583643123
T468539,C1440425,KANPUR,143.17,10000.0,69.84703499336453
T72492,C6041934,MUMBAI,15.75,1100.0,69.84126984126983
T124454,C4722482,MUMBAI,13.75,960.31,69.84072727272726
T1027475,C8324729,SOLAN,57.53,4017.92,69.84043107943681
T507671,C1533339,BANGALORE,7.16,500.0,69.83240223463687
T995847,C2113417,KOLKATA,28.64,2000.0,69.83240223463687
T702907,C1911132,MUNGER,5.73,400.0,69.80802792321117
T431836,C1513259,NAVI MUMBAI,35.83,2500.0,69.77393245883339
T1022493,C4721752,GURGAON,2.15,150.0,69.76744186046511
T14699,C8819123,BATHINDA,0.43,30.0,69.76744186046511
T16772,C3419181,BATHINDA,0.43,30.0,69.76744186046511
T24060,C1619190,BATHINDA,0.43,30.0,69.76744186046511
T371722,C7282573,KALYANI NAGAR PUNE,0.43,30.0,69.76744186046511
T516724,C8521761,GURGAON,2.15,150.0,69.76744186046511
T360695,C5834916,DELHI,46.73,3260.0,69.76246522576504
T1008349,C8428061,MUMBAI,11.64,812.0,69.7594501718213
T183919,C5313562,MEERUT,151.66,10579.0,69.75471449294474
T950208,C1824617,AHMEDABAD,295.36,20600.0,69.7453954496208
T517035,C2220876,VIZIANAGARAM,17.45,1217.0,69.74212034383955
T778573,C5931626,ROAD PUNE,7.17,500.0,69.7350069735007
T482172,C5013187,DELHI,1.65,115.0,69.6969696969697
T483280,C6313184,DELHI,1.65,115.0,69.6969696969697
T915108,C2611487,NEW DELHI,57.43,4000.0,69.65000870625109
T915664,C1811490,NEW DELHI,57.43,4000.0,69.65000870625109
T325108,C4141928,BANGALORE,3.13,218.0,69.6485623003195
T328114,C1941959,BANGALORE,3.13,218.0,69.6485623003195
T767544,C8998862,DELHI,7.18,500.0,69.63788300835655
T199298,C4612245,SENAPATI,163.12,11358.0,69.62972045120156
T482082,C2329867,DELHI,6.98,486.0,69.62750716332378
T916298,C2323485,MUMBAI,56.56,3937.0,69.60749646393211
T162637,C5611619,NASHIK,4.31,300.0,69.60556844547564
T164162,C3511617,NASHIK,4.31,300.0,69.60556844547564
T260795,C1111454,MORADABAD,2.73,190.0,69.59706959706959
